time_ns,avg_smoothed_helix
0.0,0.4569230769230771
0.001,0.4569230769230771
0.002,0.4569230769230771
0.003,0.4569230769230771
0.004,0.4569230769230771
0.005,0.4569230769230771
0.006,0.4569230769230771
0.007,0.4569230769230771
0.008,0.4569230769230771
0.009,0.4569230769230771
0.01,0.4569230769230771
0.011,0.4569230769230771
0.012,0.4569230769230771
0.013,0.4569230769230771
0.014,0.4569230769230771
0.015,0.4569230769230771
0.016,0.4569230769230771
0.017,0.4569230769230771
0.018,0.4569230769230771
0.019,0.4569230769230771
0.02,0.4569230769230771
0.021,0.4569230769230771
0.022,0.4569230769230771
0.023,0.4569230769230771
0.024,0.45461538461538475
0.025,0.45461538461538475
0.026,0.45461538461538475
0.027,0.45461538461538475
0.028,0.45461538461538475
0.029,0.45461538461538475
0.03,0.45461538461538475
0.031,0.45461538461538475
0.032,0.45461538461538475
0.033,0.45461538461538475
0.034,0.45461538461538475
0.035,0.45461538461538475
0.036,0.45461538461538475
0.037,0.45461538461538475
0.038,0.45461538461538475
0.039,0.4592307692307694
0.04,0.4592307692307694
0.041,0.4592307692307694
0.042,0.4592307692307694
0.043,0.4592307692307694
0.044,0.4615384615384617
0.045,0.4615384615384617
0.046,0.4615384615384617
0.047,0.4615384615384617
0.048,0.4615384615384617
0.049,0.4615384615384617
0.05,0.4615384615384617
0.051,0.4615384615384617
0.052,0.4615384615384617
0.053,0.4615384615384617
0.054,0.4615384615384617
0.055,0.4615384615384617
0.056,0.4615384615384617
0.057,0.4615384615384617
0.058,0.4615384615384617
0.059,0.4615384615384617
0.06,0.4615384615384617
0.061,0.4615384615384617
0.062,0.4615384615384617
0.063,0.4615384615384617
0.064,0.4615384615384617
0.065,0.4615384615384617
0.066,0.4615384615384617
0.067,0.4592307692307694
0.068,0.4592307692307694
0.069,0.4592307692307694
0.07,0.4592307692307694
0.071,0.4592307692307694
0.072,0.4592307692307694
0.073,0.4592307692307694
0.074,0.4592307692307694
0.075,0.4592307692307694
0.076,0.4592307692307694
0.077,0.4592307692307694
0.078,0.4592307692307694
0.079,0.4592307692307694
0.08,0.4592307692307694
0.081,0.4592307692307694
0.082,0.4592307692307694
0.083,0.4592307692307694
0.084,0.4592307692307694
0.085,0.4592307692307694
0.086,0.4592307692307694
0.087,0.4615384615384617
0.088,0.4615384615384617
0.089,0.4615384615384617
0.09,0.4615384615384617
0.091,0.4615384615384617
0.092,0.4615384615384617
0.093,0.4615384615384617
0.094,0.4615384615384617
0.095,0.4592307692307694
0.096,0.4592307692307694
0.097,0.4592307692307694
0.098,0.4592307692307694
0.099,0.4592307692307694
0.1,0.4592307692307694
0.101,0.4592307692307694
0.102,0.4592307692307694
0.103,0.4592307692307694
0.104,0.4592307692307694
0.105,0.4592307692307694
0.106,0.4592307692307694
0.107,0.4592307692307694
0.108,0.4592307692307694
0.109,0.4592307692307694
0.11,0.45461538461538475
0.111,0.45461538461538475
0.112,0.45461538461538475
0.113,0.45461538461538475
0.114,0.45461538461538475
0.115,0.4569230769230771
0.116,0.4569230769230771
0.117,0.4569230769230771
0.118,0.4569230769230771
0.119,0.4569230769230771
0.12,0.4569230769230771
0.121,0.4569230769230771
0.122,0.4569230769230771
0.123,0.4569230769230771
0.124,0.4569230769230771
0.125,0.4569230769230771
0.126,0.4569230769230771
0.127,0.4569230769230771
0.128,0.4569230769230771
0.129,0.4569230769230771
0.13,0.4615384615384617
0.131,0.4615384615384617
0.132,0.4615384615384617
0.133,0.4615384615384617
0.134,0.4615384615384617
0.135,0.4615384615384617
0.136,0.4615384615384617
0.137,0.4592307692307694
0.138,0.4592307692307694
0.139,0.4592307692307694
0.14,0.4592307692307694
0.141,0.4592307692307694
0.142,0.4592307692307694
0.143,0.4592307692307694
0.144,0.4592307692307694
0.145,0.4592307692307694
0.146,0.4592307692307694
0.147,0.4592307692307694
0.148,0.4592307692307694
0.149,0.45461538461538475
0.15,0.45461538461538475
0.151,0.45461538461538475
0.152,0.45461538461538475
0.153,0.45461538461538475
0.154,0.45461538461538475
0.155,0.45461538461538475
0.156,0.45461538461538475
0.157,0.4569230769230771
0.158,0.4569230769230771
0.159,0.4569230769230771
0.16,0.4569230769230771
0.161,0.4569230769230771
0.162,0.4569230769230771
0.163,0.4569230769230771
0.164,0.4569230769230771
0.165,0.4569230769230771
0.166,0.4569230769230771
0.167,0.4569230769230771
0.168,0.4569230769230771
0.169,0.4615384615384617
0.17,0.4615384615384617
0.171,0.4615384615384617
0.172,0.4569230769230771
0.173,0.4569230769230771
0.174,0.45230769230769247
0.175,0.45230769230769247
0.176,0.45230769230769247
0.177,0.45230769230769247
0.178,0.45230769230769247
0.179,0.45230769230769247
0.18,0.4476923076923078
0.181,0.4476923076923078
0.182,0.4476923076923078
0.183,0.4476923076923078
0.184,0.4476923076923078
0.185,0.4476923076923078
0.186,0.4476923076923078
0.187,0.4476923076923078
0.188,0.4476923076923078
0.189,0.4476923076923078
0.19,0.4476923076923078
0.191,0.4476923076923078
0.192,0.45230769230769247
0.193,0.45230769230769247
0.194,0.4569230769230771
0.195,0.4569230769230771
0.196,0.4569230769230771
0.197,0.4569230769230771
0.198,0.4569230769230771
0.199,0.45230769230769247
0.2,0.4569230769230771
0.201,0.4569230769230771
0.202,0.4569230769230771
0.203,0.4561538461538463
0.204,0.4561538461538463
0.205,0.4561538461538463
0.206,0.4561538461538463
0.207,0.4561538461538463
0.208,0.4561538461538463
0.209,0.453846153846154
0.21,0.453846153846154
0.211,0.453846153846154
0.212,0.45230769230769247
0.213,0.45230769230769247
0.214,0.45230769230769247
0.215,0.45230769230769247
0.216,0.45230769230769247
0.217,0.4476923076923079
0.218,0.4476923076923079
0.219,0.45230769230769247
0.22,0.45230769230769247
0.221,0.45230769230769247
0.222,0.45230769230769247
0.223,0.45307692307692327
0.224,0.4515384615384617
0.225,0.4515384615384617
0.226,0.4515384615384617
0.227,0.4515384615384617
0.228,0.4515384615384617
0.229,0.4515384615384617
0.23,0.4515384615384617
0.231,0.4515384615384617
0.232,0.4507692307692309
0.233,0.4507692307692309
0.234,0.4507692307692309
0.235,0.44923076923076943
0.236,0.44923076923076943
0.237,0.453846153846154
0.238,0.453846153846154
0.239,0.453846153846154
0.24,0.453846153846154
0.241,0.453846153846154
0.242,0.453846153846154
0.243,0.453846153846154
0.244,0.45538461538461555
0.245,0.45307692307692327
0.246,0.44846153846153863
0.247,0.44384615384615395
0.248,0.43923076923076937
0.249,0.4346153846153847
0.25,0.43000000000000005
0.251,0.42538461538461547
0.252,0.4207692307692309
0.253,0.4207692307692309
0.254,0.41846153846153855
0.255,0.4153846153846155
0.256,0.41307692307692323
0.257,0.41307692307692323
0.258,0.41307692307692323
0.259,0.41307692307692323
0.26,0.41307692307692323
0.261,0.41307692307692323
0.262,0.4084615384615386
0.263,0.4084615384615386
0.264,0.4061538461538463
0.265,0.4084615384615386
0.266,0.41307692307692323
0.267,0.4176923076923078
0.268,0.4223076923076924
0.269,0.42461538461538473
0.27,0.4292307692307694
0.271,0.433846153846154
0.272,0.4361538461538463
0.273,0.4361538461538463
0.274,0.43846153846153857
0.275,0.43846153846153857
0.276,0.4361538461538463
0.277,0.4315384615384617
0.278,0.4315384615384617
0.279,0.4292307692307693
0.28,0.4292307692307693
0.281,0.4292307692307694
0.282,0.4292307692307693
0.283,0.42461538461538473
0.284,0.42461538461538473
0.285,0.4200000000000001
0.286,0.4153846153846155
0.287,0.4107692307692309
0.288,0.4061538461538463
0.289,0.4061538461538463
0.29,0.4015384615384616
0.291,0.39692307692307705
0.292,0.39692307692307705
0.293,0.3923076923076924
0.294,0.38769230769230784
0.295,0.38769230769230784
0.296,0.38769230769230784
0.297,0.3853846153846155
0.298,0.3784615384615385
0.299,0.3761538461538462
0.3,0.37153846153846165
0.301,0.366923076923077
0.302,0.366923076923077
0.303,0.366923076923077
0.304,0.36461538461538473
0.305,0.36461538461538473
0.306,0.36461538461538473
0.307,0.36461538461538473
0.308,0.36461538461538473
0.309,0.36461538461538473
0.31,0.36461538461538473
0.311,0.36461538461538473
0.312,0.36461538461538473
0.313,0.36461538461538473
0.314,0.36461538461538473
0.315,0.36461538461538473
0.316,0.366923076923077
0.317,0.36923076923076936
0.318,0.37153846153846165
0.319,0.37153846153846165
0.32,0.37153846153846165
0.321,0.37153846153846165
0.322,0.37153846153846165
0.323,0.37153846153846165
0.324,0.37153846153846165
0.325,0.37384615384615394
0.326,0.37384615384615394
0.327,0.37384615384615394
0.328,0.3761538461538462
0.329,0.37846153846153857
0.33,0.38076923076923086
0.331,0.38076923076923086
0.332,0.3830769230769232
0.333,0.38538461538461555
0.334,0.3884615384615386
0.335,0.39076923076923087
0.336,0.39076923076923087
0.337,0.3930769230769232
0.338,0.3953846153846155
0.339,0.3930769230769232
0.34,0.3953846153846155
0.341,0.3953846153846155
0.342,0.3953846153846155
0.343,0.3976923076923078
0.344,0.3930769230769232
0.345,0.39076923076923087
0.346,0.38153846153846166
0.347,0.376923076923077
0.348,0.3746153846153847
0.349,0.3746153846153847
0.35,0.37461538461538474
0.351,0.37461538461538474
0.352,0.37230769230769245
0.353,0.3730769230769232
0.354,0.3700000000000001
0.355,0.3661538461538463
0.356,0.35923076923076935
0.357,0.3523076923076924
0.358,0.3476923076923078
0.359,0.3476923076923078
0.36,0.34846153846153854
0.361,0.35076923076923083
0.362,0.34846153846153854
